job_id,skill,skill_category
freehire:data-quality-manager-valocityglobal-3v5yugfd,SQL,Database / Query
freehire:data-quality-manager-valocityglobal-3v5yugfd,Statistics,Statistics / Analytics
freehire:data-quality-manager-valocityglobal-3v5yugfd,dbt,Data Engineering
freehire:sr-manager-customer-insights-vera-bradley-dde62dzm,Power BI,BI / Visualization
freehire:marketing-analytics-manager-sprinklr-5e3xk7pn,Power BI,BI / Visualization
freehire:marketing-analytics-manager-sprinklr-5e3xk7pn,SAS,Statistics / Analytics
freehire:marketing-analytics-manager-sprinklr-5e3xk7pn,SQL,Database / Query
freehire:marketing-analytics-manager-sprinklr-5e3xk7pn,Tableau,BI / Visualization
freehire:senior-account-manager-business-intelligence-dentsu-glegbgl5,BigQuery,Cloud / Warehouse
freehire:senior-account-manager-business-intelligence-dentsu-glegbgl5,Redshift,Cloud / Warehouse
freehire:senior-account-manager-business-intelligence-dentsu-glegbgl5,SQL,Database / Query
freehire:senior-account-manager-business-intelligence-dentsu-glegbgl5,SQL Server,Database / Query
freehire:senior-account-manager-business-intelligence-dentsu-glegbgl5,Snowflake,Cloud / Warehouse
freehire:senior-business-analyst-solution-lead-finance-controlling-treasury-sap-fi-co-smiths-detection-group-bpbksvhw,Forecasting,Statistics / Analytics
freehire:senior-business-analyst-solution-lead-finance-controlling-treasury-sap-fi-co-smiths-detection-group-bpbksvhw,SAP,Enterprise Tool
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Alteryx,Analytics Tool
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Data Modeling,Data Engineering
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,ETL,Data Engineering
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Excel,Spreadsheet
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Forecasting,Statistics / Analytics
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Power BI,BI / Visualization
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Python,Programming
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,SAP,Enterprise Tool
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Statistics,Statistics / Analytics
freehire:analyst-process-analytics-regulatory-affairs-5b-genpact-b65fj3cs,Tableau,BI / Visualization
freehire:business-analyst-customer-onboarding-compliance-surveillance-systems-barclays-kl3cic3r,SQL,Database / Query
freehire:cloud-operations-analyst-insurity-tla5irqr,Excel,Spreadsheet
freehire:cloud-operations-analyst-insurity-tla5irqr,Jira,Collaboration Tool
freehire:lead-analyst-process-analytics-supply-chain-procurement-4d-genpact-bcx3gduw,Statistics,Statistics / Analytics
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,Data Modeling,Data Engineering
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,ETL,Data Engineering
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,Excel,Spreadsheet
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,Power BI,BI / Visualization
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,Python,Programming
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,SAS,Statistics / Analytics
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,SQL,Database / Query
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,SQL Server,Database / Query
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,Statistics,Statistics / Analytics
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-au652emu,Tableau,BI / Visualization
freehire:sales-partner-compliance-operations-sr-risk-analyst-adobe-tvqwhtxp,Excel,Spreadsheet
freehire:sales-partner-compliance-operations-sr-risk-analyst-adobe-tvqwhtxp,Power BI,BI / Visualization
freehire:ai-operations-analyst-albemarle-7cnskiow,Azure,Cloud
freehire:ai-operations-analyst-albemarle-7cnskiow,Power BI,BI / Visualization
freehire:ai-operations-analyst-albemarle-7cnskiow,SAP,Enterprise Tool
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Data Modeling,Data Engineering
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Excel,Spreadsheet
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Machine Learning,Machine Learning
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Power BI,BI / Visualization
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Python,Programming
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,R,Programming
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Regression,Statistics / Analytics
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,SQL,Database / Query
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Statistics,Statistics / Analytics
freehire:sr-analyst-process-analytics-consumer-and-marketing-4a-genpact-lwkaex6o,Tableau,BI / Visualization
freehire:financial-operations-analyst-circlelogistics1-4aw7ci6j,Excel,Spreadsheet
freehire:financial-operations-analyst-circlelogistics1-4aw7ci6j,Power BI,BI / Visualization
freehire:financial-operations-analyst-circlelogistics1-4aw7ci6j,SQL,Database / Query
freehire:financial-operations-analyst-circlelogistics1-4aw7ci6j,Tableau,BI / Visualization
freehire:sr-security-operations-analyst-smarsh-6gwtxacq,AWS,Cloud
freehire:sr-security-operations-analyst-smarsh-6gwtxacq,Azure,Cloud
freehire:sr-security-operations-analyst-smarsh-6gwtxacq,Python,Programming
freehire:expense-accounting-internal-control-vba-reporting-analyst-oaktree-capital-management-q547dbuz,Excel,Spreadsheet
freehire:expense-accounting-internal-control-vba-reporting-analyst-oaktree-capital-management-q547dbuz,Power BI,BI / Visualization
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,Data Warehousing,Data Engineering
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,Excel,Spreadsheet
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,Power BI,BI / Visualization
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,Python,Programming
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,Redshift,Cloud / Warehouse
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,SAP,Enterprise Tool
freehire:sales-operations-analyst-i-thermo-fisher-scientific-tgbflgto,SQL,Database / Query
freehire:marketing-operations-and-performance-analyst-cloudsek-5b3illmw,A/B Testing,Statistics / Analytics
freehire:marketing-operations-and-performance-analyst-cloudsek-5b3illmw,Machine Learning,Machine Learning
freehire:marketing-operations-and-performance-analyst-cloudsek-5b3illmw,SQL,Database / Query
freehire:sales-operations-analyst-dolby-rim5jxtu,A/B Testing,Statistics / Analytics
freehire:sales-operations-analyst-dolby-rim5jxtu,Excel,Spreadsheet
freehire:sales-operations-analyst-dolby-rim5jxtu,Forecasting,Statistics / Analytics
freehire:sales-operations-analyst-dolby-rim5jxtu,Power BI,BI / Visualization
freehire:managed-services-business-analyst-program-manager-manager-pwc-sm3lclze,Jira,Collaboration Tool
freehire:campaign-operations-analyst-ouryahoo-eu3bgnwb,Excel,Spreadsheet
freehire:campaign-operations-analyst-ouryahoo-eu3bgnwb,Looker,BI / Visualization
freehire:strategic-sales-business-analyst-aveva-ynlgofej,Excel,Spreadsheet
freehire:service-operations-analyst-newperkinelmer-o2cn5zsj,Forecasting,Statistics / Analytics
freehire:index-platform-product-owner-business-analyst-issgovernance-pzq5rrbn,DAX,BI / Visualization
freehire:index-platform-product-owner-business-analyst-issgovernance-pzq5rrbn,Jira,Collaboration Tool
freehire:index-platform-product-owner-business-analyst-issgovernance-pzq5rrbn,Python,Programming
freehire:index-platform-product-owner-business-analyst-issgovernance-pzq5rrbn,SQL,Database / Query
freehire:sr-analyst-process-analytics-supply-chain-procurement-4a-genpact-scvask24,Excel,Spreadsheet
freehire:sr-analyst-process-analytics-supply-chain-procurement-4a-genpact-scvask24,Statistics,Statistics / Analytics
freehire:quality-assurance-reporting-operations-analyst-fiserv-kptfel3s,Excel,Spreadsheet
freehire:quality-assurance-reporting-operations-analyst-fiserv-kptfel3s,Forecasting,Statistics / Analytics
freehire:quality-assurance-reporting-operations-analyst-fiserv-kptfel3s,Power BI,BI / Visualization
freehire:analytics-operations-analyst-pvh-sypvgu7u,Jira,Collaboration Tool
freehire:analytics-operations-analyst-pvh-sypvgu7u,Looker,BI / Visualization
freehire:analytics-operations-analyst-pvh-sypvgu7u,Power BI,BI / Visualization
freehire:analytics-operations-analyst-pvh-sypvgu7u,SQL,Database / Query
freehire:analytics-operations-analyst-pvh-sypvgu7u,Tableau,BI / Visualization
freehire:analyst-process-analytics-supply-chain-procurement-5b-genpact-gtm2sxbt,Excel,Spreadsheet
freehire:analyst-process-analytics-supply-chain-procurement-5b-genpact-gtm2sxbt,Statistics,Statistics / Analytics
freehire:risk-analyst-support-services-risk-analytics-kotak-mahindra-bank-nymbhymp,Excel,Spreadsheet
freehire:risk-analyst-support-services-risk-analytics-kotak-mahindra-bank-nymbhymp,Statistics,Statistics / Analytics
freehire:business-analyst-avp-customer-onboarding-compliance-surveillance-systems-barclays-l3twdwxa,SQL,Database / Query
freehire:business-analyst-field-support-supplier-quality-engineer-genpact-e22qctci,Excel,Spreadsheet
freehire:business-analyst-field-support-supplier-quality-engineer-genpact-e22qctci,Forecasting,Statistics / Analytics
freehire:business-analyst-field-support-supplier-quality-engineer-genpact-e22qctci,Statistics,Statistics / Analytics
freehire:lead-analyst-process-analytics-supply-chain-procurement-4c-genpact-7uor4yza,Excel,Spreadsheet
freehire:lead-analyst-process-analytics-supply-chain-procurement-4c-genpact-7uor4yza,Jira,Collaboration Tool
freehire:lead-analyst-process-analytics-supply-chain-procurement-4c-genpact-7uor4yza,Power BI,BI / Visualization
freehire:lead-analyst-process-analytics-supply-chain-procurement-4c-genpact-7uor4yza,Statistics,Statistics / Analytics
freehire:lead-analyst-process-analytics-supply-chain-procurement-4c-genpact-7uor4yza,Tableau,BI / Visualization
freehire:manager-data-science-product-analytics-wikimedia-ozeeqflx,A/B Testing,Statistics / Analytics
freehire:manager-data-science-product-analytics-wikimedia-ozeeqflx,Hadoop,Data Engineering
freehire:manager-data-science-product-analytics-wikimedia-ozeeqflx,Spark,Data Engineering
freehire:manager-data-science-product-analytics-wikimedia-ozeeqflx,Statistics,Statistics / Analytics
freehire:manager-digital-marketing-analytics-roche-yxttjnze,A/B Testing,Statistics / Analytics
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,BigQuery,Cloud / Warehouse
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Data Warehousing,Data Engineering
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,ETL,Data Engineering
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Looker,BI / Visualization
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Power BI,BI / Visualization
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Python,Programming
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Redshift,Cloud / Warehouse
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,SQL,Database / Query
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Snowflake,Cloud / Warehouse
freehire:technical-account-manager-marketing-analytics-saas-clarisights-q3jydgrb,Tableau,BI / Visualization
freehire:lead-marketing-analytics-specialist-woodmac-r65pjnyv,A/B Testing,Statistics / Analytics
freehire:lead-marketing-analytics-specialist-woodmac-r65pjnyv,Power BI,BI / Visualization
freehire:lead-marketing-analytics-specialist-woodmac-r65pjnyv,Tableau,BI / Visualization
freehire:intigration-data-governance-adani-group-hchuqoa5,Excel,Spreadsheet
freehire:intigration-data-governance-adani-group-hchuqoa5,SQL,Database / Query
freehire:senior-manager-commercial-analytics-obesity-amgen-5me4xjbs,Statistics,Statistics / Analytics
freehire:senior-director-of-software-engineering-data-governance-program-management-aws-jpmorganchase-wbwonl62,AWS,Cloud
freehire:senior-director-of-software-engineering-data-governance-program-management-aws-jpmorganchase-wbwonl62,Databricks,Data Engineering
freehire:senior-director-of-software-engineering-data-governance-program-management-aws-jpmorganchase-wbwonl62,Snowflake,Cloud / Warehouse
freehire:senior-director-of-software-engineering-data-governance-program-management-aws-jp-morgan-chase-5buiwebr,AWS,Cloud
freehire:senior-director-of-software-engineering-data-governance-program-management-aws-jp-morgan-chase-5buiwebr,Databricks,Data Engineering
freehire:senior-director-of-software-engineering-data-governance-program-management-aws-jp-morgan-chase-5buiwebr,Snowflake,Cloud / Warehouse
freehire:data-governance-consultant-contract-role-definian-gmyppmin,SQL,Database / Query
freehire:business-intelligence-manager-cross-border-science-and-analytics-amazon-mmqpfhe5,A/B Testing,Statistics / Analytics
freehire:business-intelligence-manager-cross-border-science-and-analytics-amazon-mmqpfhe5,AWS,Cloud
freehire:business-intelligence-manager-cross-border-science-and-analytics-amazon-mmqpfhe5,Forecasting,Statistics / Analytics
freehire:business-intelligence-manager-cross-border-science-and-analytics-amazon-mmqpfhe5,Python,Programming
freehire:business-intelligence-manager-cross-border-science-and-analytics-amazon-mmqpfhe5,SQL,Database / Query
freehire:business-intelligence-manager-cross-border-science-and-analytics-amazon-mmqpfhe5,Spark,Data Engineering
freehire:specialist-process-analytics-supply-chain-procurement-4b-genpact-kasvbhko,Data Warehousing,Data Engineering
freehire:specialist-process-analytics-supply-chain-procurement-4b-genpact-kasvbhko,ETL,Data Engineering
freehire:specialist-process-analytics-supply-chain-procurement-4b-genpact-kasvbhko,Statistics,Statistics / Analytics
freehire:marketing-analytics-manager-openlane-ymor3btt,AWS,Cloud
freehire:marketing-analytics-manager-openlane-ymor3btt,Python,Programming
freehire:marketing-analytics-manager-openlane-ymor3btt,SQL,Database / Query
freehire:marketing-analytics-manager-openlane-ymor3btt,Snowflake,Cloud / Warehouse
freehire:marketing-analytics-manager-openlane-ymor3btt,Statistics,Statistics / Analytics
freehire:marketing-analytics-manager-openlane-ymor3btt,dbt,Data Engineering
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Azure,Cloud
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,DAX,BI / Visualization
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Data Modeling,Data Engineering
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Forecasting,Statistics / Analytics
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Pandas,Programming
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Power BI,BI / Visualization
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Python,Programming
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,SQL,Database / Query
freehire:provider-analytics-business-intelligence-manager-neolytix-rreojzzg,Statistics,Statistics / Analytics
